YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,T2M,RH2M,PS,PRECTOTCORR,WS10M
2022,10,12,12,290.15,20.22,45,101.3,0,3.89
2022,10,12,13,253.42,19.89,47.19,101.21,0,4.21
2022,10,12,14,193.48,19.45,50.44,101.13,0,4.45
2022,10,12,15,109.98,18.8,55.5,101.09,0,4.52
2022,10,12,16,35.58,17.65,64.94,101.07,0,4.1
2022,10,12,17,0,16.18,78,101.06,0,3.4
2022,10,12,18,0,15.39,87.88,101.06,0,3.17
2022,10,12,19,0,15.02,94.31,101.06,0,3
2022,10,12,20,0,14.76,98.31,101.02,0,2.93
2022,10,12,21,0,14.52,100,100.97,0.01,2.87
2022,10,12,22,0,14.27,100,100.93,0.01,2.84
2022,10,12,23,0,14.02,100,100.9,0.01,2.69
2022,10,13,0,0,14.04,100,100.86,0.01,2.69
2022,10,13,1,0,14.48,100,100.8,0.01,2.77
2022,10,13,2,0,14.43,100,100.71,0.01,2.78
2022,10,13,3,0,14.61,100,100.61,0.02,2.98
2022,10,13,4,0,15.06,100,100.56,0.04,3.16
2022,10,13,5,0,15.48,100,100.51,0.02,3.39
2022,10,13,6,9.15,15.93,99.56,100.46,0.02,3.53
2022,10,13,7,44.3,17.14,95.94,100.46,0.16,3.97
2022,10,13,8,90.85,18.49,92.81,100.44,0.32,4.18
2022,10,13,9,138.17,19.75,86.88,100.41,0.32,5.07
2022,10,13,10,145.17,20.35,81.31,100.37,0.63,5.55
2022,10,13,11,137.15,19.73,83.88,100.34,0.82,5.16
2022,10,13,12,136.8,19.3,87.44,100.26,0.58,4.74
2022,10,13,13,88.08,19.27,89.12,100.15,0.24,4.52
2022,10,13,14,62.8,19.3,90.75,100.08,0.16,4.46
2022,10,13,15,40.75,19.17,92.12,100.02,0.25,4.8
2022,10,13,16,11.23,18.74,94.25,100.01,0.4,4.98
2022,10,13,17,0,18.15,95.38,100.03,0.6,4.85
2022,10,13,18,0,17.68,95.62,100.05,0.89,4.65
2022,10,13,19,0,17.53,96.62,100.02,1.41,4.19
2022,10,13,20,0,17.67,97.75,99.97,3.05,3.51
2022,10,13,21,0,17.9,98.31,99.91,5.56,3.3
2022,10,13,22,0,17.81,98.56,99.87,6.05,3.2
2022,10,13,23,0,17.4,98.75,99.86,4.64,2.47
2022,10,14,0,0,16.93,98.62,99.86,3.25,1.02
2022,10,14,1,0,15.94,98.25,99.88,2.21,1.25
2022,10,14,2,0,14.19,98.06,99.93,0.94,4.25
2022,10,14,3,0,12.25,96.25,99.98,0.13,6.22
2022,10,14,4,0,10.71,90.69,100.04,0,6.83
2022,10,14,5,0,10.14,86.56,100.04,0,5.96
2022,10,14,6,13.1,9.85,85.44,100.04,0,4.89
2022,10,14,7,72.2,10.74,80.38,100.11,0,4.28
2022,10,14,8,106.25,12.54,71.12,100.18,0,3.89
2022,10,14,9,154.08,14.73,61.44,100.23,0,3.43
2022,10,14,10,225.62,16.71,53.94,100.25,0,3.06
2022,10,14,11,261.77,18.15,47.62,100.28,0,2.84
2022,10,14,12,253.38,18.99,43.69,100.3,0,2.69
2022,10,14,13,254.42,19.3,42.81,100.31,0,2.49
2022,10,14,14,195.12,19.22,43.56,100.34,0,2.3
2022,10,14,15,118.17,18.72,46.94,100.37,0,1.96
2022,10,14,16,38.05,17.22,63.5,100.41,0,1.48
2022,10,14,17,0,15.26,62,100.46,0,1.8
2022,10,14,18,0,14.48,61.12,100.52,0,1.88
2022,10,14,19,0,13.74,62.38,100.56,0,2
2022,10,14,20,0,12.98,64.5,100.61,0,2.13
2022,10,14,21,0,12.32,66.81,100.65,0,2.18
2022,10,14,22,0,11.37,70.94,100.68,0,2.36
2022,10,14,23,0,10.23,76.31,100.7,0,2.6
2022,10,15,0,0,9.35,80.62,100.72,0.06,2.75
2022,10,15,1,0,8.71,83.88,100.73,0.06,2.78
2022,10,15,2,0,8.33,85.19,100.73,0.06,2.69
2022,10,15,3,0,8.22,84.69,100.75,0,2.53
2022,10,15,4,0,8.25,83.81,100.77,0.03,2.34
2022,10,15,5,0,8.39,82.88,100.79,0.05,2.12
2022,10,15,6,12.15,8.58,82.94,100.79,0.05,1.9
2022,10,15,7,64.27,10.65,84.88,100.82,0,1.41
2022,10,15,8,163.25,12.85,79.31,100.83,0,1.11
2022,10,15,9,233.62,15.69,66.12,100.81,0,1.42
2022,10,15,10,278.05,18.32,49.75,100.77,0,2.71
2022,10,15,11,283.5,19.12,48.38,100.71,0,3.27
2022,10,15,12,288.4,19.51,48.5,100.64,0,3.79
2022,10,15,13,252.88,19.55,49.06,100.57,0,4.21
2022,10,15,14,192.92,19.28,50.56,100.52,0,4.38
2022,10,15,15,115.55,18.63,54.94,100.51,0,4.13
2022,10,15,16,35.25,17.3,65.38,100.53,0,3.32
2022,10,15,17,0,14.5,82,100.57,0,2.71
2022,10,15,18,0,13.45,90.44,100.6,0,2.79
2022,10,15,19,0,13.08,95,100.6,0,2.77
2022,10,15,20,0,12.48,100,100.6,0,2.71
2022,10,15,21,0,12.13,100,100.6,0,2.75
2022,10,15,22,0,11.9,100,100.59,0,2.73
2022,10,15,23,0,11.36,100,100.58,0,2.49
2022,10,16,0,0,10.75,100,100.59,0,2.24
2022,10,16,1,0,10.22,100,100.59,0,2.15
2022,10,16,2,0,9.8,100,100.57,0,2.1
2022,10,16,3,0,9.8,100,100.56,0,2.36
2022,10,16,4,0,9.45,100,100.57,0,2.37
2022,10,16,5,0,8.76,100,100.58,0,2.25
2022,10,16,6,12.23,8.31,100,100.58,0,2.2
2022,10,16,7,77.52,10.23,89.31,100.59,0,2.37
2022,10,16,8,129.65,12.44,73.88,100.58,0,2.27
2022,10,16,9,169.23,13.93,63.44,100.59,0,1.89
2022,10,16,10,232.9,14.56,59.38,100.58,0,1.53
2022,10,16,11,251.05,15.55,54.25,100.52,0,1.38
2022,10,16,12,138.67,17.19,47.94,100.44,0,1.49
2022,10,16,13,162.05,18.14,44.25,100.38,0,1.72
2022,10,16,14,170.85,18.32,43.94,100.32,0,1.8
2022,10,16,15,107.45,18.03,46.94,100.29,0,1.68
2022,10,16,16,26.9,16.7,60.88,100.26,0,1.31
2022,10,16,17,0,15.12,56.25,100.24,0,1.43
2022,10,16,18,0,14.5,56.25,100.23,0,1.4
2022,10,16,19,0,12.9,64.62,100.27,0,2.12
2022,10,16,20,0,11.69,73.31,100.28,0,2.56
2022,10,16,21,0,11.76,75.19,100.22,0,2.37
2022,10,16,22,0,11.83,76,100.17,0,2.17
2022,10,16,23,0,11.87,76.69,100.12,0,1.96
2022,10,17,0,0,11.73,78.81,100.1,0,1.86
2022,10,17,1,0,12,77.81,100.07,0,1.49
2022,10,17,2,0,11.9,79.5,100.03,0,1.35
2022,10,17,3,0,11.18,88.06,99.96,0.03,1.8
2022,10,17,4,0,10.94,97.19,99.9,0.18,2.18
2022,10,17,5,0,11.94,99.5,99.83,0.36,2.45
2022,10,17,6,6.12,12.67,100,99.79,0.45,2.47
2022,10,17,7,34.92,14.01,97.62,99.75,0.51,2.72
2022,10,17,8,83.85,14.88,96.06,99.72,0.37,3.01
2022,10,17,9,127.9,15.4,94.38,99.68,0.27,3.47
2022,10,17,10,182.92,16.09,88.5,99.62,0.2,4.03
2022,10,17,11,174.65,17.49,78.31,99.55,0.15,4.43
2022,10,17,12,165.8,18.2,72.12,99.46,0.1,4.61
2022,10,17,13,146.2,18.33,70.12,99.4,0.09,4.44
2022,10,17,14,124.5,18.14,71.06,99.35,0.13,4.12
2022,10,17,15,74.25,17.4,76.94,99.33,0.2,3.49
2022,10,17,16,21.08,16.36,85.81,99.32,0.3,3.02
2022,10,17,17,0,15.4,93.25,99.34,0.41,2.9
2022,10,17,18,0,15.09,96.75,99.36,0.48,2.63
2022,10,17,19,0,14.85,98.12,99.35,0.39,2.08
2022,10,17,20,0,14.19,99.19,99.34,0.41,1.62
2022,10,17,21,0,13.65,99.06,99.34,0.45,1.83
2022,10,17,22,0,13.34,97.81,99.32,0.26,2.59
2022,10,17,23,0,12.58,96.12,99.24,0.05,3.75
2022,10,18,0,0,11.6,93,99.28,0.03,3.74
2022,10,18,1,0,10.62,91.25,99.32,0.23,3.21
2022,10,18,2,0,9.87,90.94,99.29,0.22,2.75
2022,10,18,3,0,9.33,92.25,99.31,0.83,2.91
2022,10,18,4,0,8.76,93.25,99.38,0.41,2.85
2022,10,18,5,0,8.11,93.06,99.41,0.08,2.52
2022,10,18,6,8.35,7.44,91.5,99.42,0.01,2.48
2022,10,18,7,54.48,7.74,85.75,99.47,0,2.77
2022,10,18,8,111.95,8.54,71.25,99.53,0,3.14
2022,10,18,9,158.42,9.74,56.94,99.55,0,3.19
2022,10,18,10,214.2,11.31,48,99.57,0,3.38
2022,10,18,11,258.77,12.63,43,99.56,0,3.7
2022,10,18,12,270.7,13.4,40.75,99.48,0,4
2022,10,18,13,221.5,13.76,39.75,99.41,0,3.93
2022,10,18,14,176.38,13.8,39.56,99.47,0,3.44
2022,10,18,15,97.45,13.34,41.5,99.55,0,3.01
2022,10,18,16,23.27,11.76,54.06,99.59,0,2.32
2022,10,18,17,0,8.35,70,99.65,0,2.52
2022,10,18,18,0,7.44,73.94,99.7,0,2.67
2022,10,18,19,0,7.08,76.81,99.72,0,2.78
2022,10,18,20,0,6.83,79.38,99.75,0,2.92
2022,10,18,21,0,6.25,84.25,99.77,0,2.97
2022,10,18,22,0,5.87,87.19,99.79,0,3.1
2022,10,18,23,0,5.7,87.56,99.82,0,3.17
2022,10,19,0,0,5.2,89.75,99.87,0,2.93
2022,10,19,1,0,4.62,92.25,99.91,0,2.72
2022,10,19,2,0,3.9,95.75,99.93,0,2.53
2022,10,19,3,0,3.27,98.75,99.96,0,2.42
2022,10,19,4,0,2.66,100,99.98,0,2.3
2022,10,19,5,0,2.22,100,99.99,0,2.36
2022,10,19,6,10.48,2.23,100,100.02,0,2.43
2022,10,19,7,55.27,4.89,84.81,100.08,0,2.78
2022,10,19,8,139.52,7.78,66.62,100.12,0,3.5
2022,10,19,9,210.98,9.44,56.75,100.14,0,4.19
2022,10,19,10,267.85,10.48,51.19,100.13,0,4.63
2022,10,19,11,277.58,11.26,48.31,100.12,0,4.84
2022,10,19,12,247.08,11.71,47.25,100.08,0,4.8
2022,10,19,13,162.05,11.92,47.31,100.04,0,4.65
2022,10,19,14,134.65,11.9,48.06,100.03,0,4.42
2022,10,19,15,72.02,11.62,49.94,100.05,0,3.99
2022,10,19,16,21.48,10.65,55.94,100.09,0,3.12
2022,10,19,17,0,8.08,69.69,100.18,0,2.8
2022,10,19,18,0,7.68,71.88,100.27,0,3.11
2022,10,19,19,0,7.46,73.25,100.32,0,3.21
2022,10,19,20,0,7.13,75.19,100.35,0,3.3
2022,10,19,21,0,6.75,77.69,100.35,0,3.26
2022,10,19,22,0,6.42,79.88,100.36,0,3.32
2022,10,19,23,0,5.9,83.62,100.39,0,3.23
2022,10,20,0,0,5.34,87.38,100.44,0,3.23
2022,10,20,1,0,4.83,90.19,100.49,0,3.15
2022,10,20,2,0,4.3,93.5,100.5,0,3.03
2022,10,20,3,0,3.9,96.81,100.52,0,2.96
2022,10,20,4,0,3.66,99.25,100.56,0,2.89
2022,10,20,5,0,3.56,100,100.59,0,2.88
2022,10,20,6,9.48,3.71,98.88,100.63,0,2.9
2022,10,20,7,71.35,5.74,86.25,100.69,0,3.23
2022,10,20,8,150.17,8.2,70.69,100.73,0,4
2022,10,20,9,216.75,10.44,55.12,100.73,0,4.75
2022,10,20,10,252.02,11.91,46,100.7,0,5.19
2022,10,20,11,285.9,12.9,43,100.66,0,5.46
2022,10,20,12,275.98,13.59,42.31,100.59,0,5.68
2022,10,20,13,239.95,14.02,42.06,100.51,0,5.81
2022,10,20,14,179.92,14.1,42.06,100.47,0,5.77
2022,10,20,15,101.8,13.76,43.38,100.46,0,5.42
2022,10,20,16,23.27,12.65,48.75,100.49,0,4.57
2022,10,20,17,0,10.47,59.31,100.55,0,3.77
2022,10,20,18,0,9.26,66.25,100.61,0,3.52
2022,10,20,19,0,8.38,71.12,100.65,0,3.26
2022,10,20,20,0,7.37,76.62,100.69,0,3
2022,10,20,21,0,6.78,80.25,100.72,0,2.94
2022,10,20,22,0,6.38,83.81,100.75,0,2.99
2022,10,20,23,0,5.89,89.81,100.78,0,2.91
2022,10,21,0,0,5.41,96.31,100.81,0,2.82
2022,10,21,1,0,4.87,100,100.84,0,2.7
2022,10,21,2,0,4.19,100,100.86,0,2.55
2022,10,21,3,0,3.41,100,100.9,0,2.37
2022,10,21,4,0,2.96,100,100.96,0,2.25
2022,10,21,5,0,2.7,100,101,0,2.21
2022,10,21,6,9.48,2.43,99.19,101.03,0,2.24
2022,10,21,7,73.8,5.46,83.19,101.09,0,2.05
2022,10,21,8,155.33,8.48,68.81,101.13,0,1.42
2022,10,21,9,221.42,12.25,50.69,101.16,0,0.73
2022,10,21,10,265.33,15.13,35.06,101.18,0,0.4
2022,10,21,11,283.23,16.19,35.62,101.17,0,1.54
2022,10,21,12,273.3,16.67,36.88,101.12,0,2.15
2022,10,21,13,236.2,16.83,38.12,101.06,0,2.47
2022,10,21,14,176.75,16.64,40.31,101.01,0,2.54
2022,10,21,15,98.55,16.05,44.12,100.99,0,2.47
2022,10,21,16,21.48,13.79,62.25,101,0,1.99
2022,10,21,17,0,10.26,71.31,101.05,0,2.55
2022,10,21,18,0,9.48,74.81,101.12,0,2.87
2022,10,21,19,0,9.19,78.94,101.18,0,2.95
2022,10,21,20,0,8.74,85.56,101.22,0,2.94
2022,10,21,21,0,8.25,92.5,101.25,0,2.91
2022,10,21,22,0,7.74,98.38,101.26,0,2.84
2022,10,21,23,0,7.26,100,101.28,0,2.68
2022,10,22,0,0,6.71,100,101.32,0,2.51
2022,10,22,1,0,6.17,100,101.36,0,2.37
2022,10,22,2,0,5.62,100,101.37,0,2.29
2022,10,22,3,0,5.32,100,101.38,0,2.31
2022,10,22,4,0,5.37,100,101.41,0,2.07
2022,10,22,5,0,5.49,98.44,101.43,0,1.73
2022,10,22,6,9.2,5.92,93.5,101.46,0,1.39
2022,10,22,7,73.98,7.55,86.88,101.52,0,0.82
2022,10,22,8,155.02,9.96,74.19,101.58,0,0.12
2022,10,22,9,220.4,13.7,60.5,101.62,0,1.02
2022,10,22,10,263.55,16.64,48.62,101.63,0,1.84
2022,10,22,11,281,17.8,45.38,101.62,0,1.97
2022,10,22,12,270.33,18.4,45.19,101.58,0,2
2022,10,22,13,233.3,18.6,45.88,101.54,0,2.03
2022,10,22,14,172.65,18.41,47.62,101.51,0,1.97
2022,10,22,15,93.88,17.8,51.38,101.49,0,1.59
2022,10,22,16,18.98,15.33,69.75,101.48,0,1.56
2022,10,22,17,0,11.87,76.38,101.53,0,2.43
2022,10,22,18,0,11.36,79.62,101.59,0,2.16
2022,10,22,19,0,10.94,84.19,101.62,0,2.05
2022,10,22,20,0,10.8,86.88,101.63,0,2.09
2022,10,22,21,0,11.28,85.88,101.63,0,1.65
2022,10,22,22,0,11.86,83.81,101.61,0,1.05
2022,10,22,23,0,11.19,87.75,101.59,0,1.58
2022,10,23,0,0,9.76,96.31,101.59,0,2.45
2022,10,23,1,0,9.15,100,101.6,0,2.71
2022,10,23,2,0,9.17,100,101.61,0,2.73
2022,10,23,3,0,9.41,99.88,101.64,0,2.79
2022,10,23,4,0,9.48,98.88,101.65,0.02,2.75
2022,10,23,5,0,9.71,96.25,101.64,0.1,2.98
2022,10,23,6,5.65,9.87,93.94,101.64,0.13,3.03
2022,10,23,7,21.15,10.51,90.06,101.65,0.21,3.08
2022,10,23,8,47.58,11.19,88.31,101.67,0.22,3.11
2022,10,23,9,66.95,11.98,87.62,101.67,0.27,2.97
2022,10,23,10,72.9,12.86,87.06,101.66,0.21,2.98
2022,10,23,11,83.55,13.73,86.31,101.62,0.09,3.13
2022,10,23,12,58.55,14.48,83.88,101.57,0.03,3.27
2022,10,23,13,60.77,15.1,80.38,101.54,0.02,3.29
2022,10,23,14,66.23,15.12,79.31,101.52,0.02,3.12
2022,10,23,15,32.95,14.67,79.69,101.5,0.03,3
2022,10,23,16,6.83,13.94,79.88,101.47,0.1,3.11
2022,10,23,17,0,13.15,80.56,101.45,0.21,3.32
2022,10,23,18,0,12.63,80.81,101.44,0.4,3.66
2022,10,23,19,0,12.22,81.88,101.41,0.58,3.92
2022,10,23,20,0,12.02,83.94,101.38,0.6,4.09
2022,10,23,21,0,11.76,88.19,101.35,0.51,4.01
2022,10,23,22,0,11.62,91.25,101.31,0.47,3.94
2022,10,23,23,0,11.69,93.38,101.27,0.58,3.81
2022,10,24,0,0,11.62,95.56,101.25,0.86,3.23
2022,10,24,1,0,11.74,96.25,101.25,0.8,3.15
2022,10,24,2,0,11.78,96.81,101.24,0.53,3.07
2022,10,24,3,0,11.75,97.38,101.23,0.42,2.92
2022,10,24,4,0,11.65,97.5,101.23,0.36,3.09
2022,10,24,5,0,11.65,97.56,101.25,0.34,3.18
2022,10,24,6,6.85,11.56,97.5,101.24,0.31,3.09
2022,10,24,7,24.1,11.83,96.69,101.27,0.86,3.2
2022,10,24,8,57.23,12.58,95.44,101.3,0.71,3.39
2022,10,24,9,89.77,13.51,93.75,101.3,0.69,3.51
2022,10,24,10,101.02,14.76,90.88,101.28,0.73,3.44
2022,10,24,11,90.65,16.08,87.88,101.24,0.66,3.26
2022,10,24,12,85.9,16.76,87.31,101.18,0.55,3
2022,10,24,13,58.67,17.01,88.44,101.13,0.53,2.77
2022,10,24,14,63,17.09,89.75,101.09,0.61,2.68
2022,10,24,15,28.45,16.98,91.38,101.06,0.7,2.63
2022,10,24,16,12.35,16.32,95,101.05,0.64,2.43
2022,10,24,17,0,15.25,98.31,101.06,0.55,2.54
2022,10,24,18,0,15.01,98.38,101.08,0.48,2.72
2022,10,24,19,0,14.83,98.44,101.07,0.42,2.78
2022,10,24,20,0,14.73,98.44,101.07,0.38,2.74
2022,10,24,21,0,14.79,98.25,101.07,0.39,2.8
2022,10,24,22,0,14.81,98.25,101.07,0.33,2.81
2022,10,24,23,0,14.87,98.31,101.05,0.3,2.9
2022,10,25,0,0,15.03,98.44,101.02,0.3,2.97
2022,10,25,1,0,15.18,98.69,100.98,0.31,2.82
2022,10,25,2,0,15.44,99,100.95,0.33,2.64
2022,10,25,3,0,15.77,99.25,100.93,0.4,2.62
2022,10,25,4,0,16.07,99.31,100.94,0.45,2.56
2022,10,25,5,0,16.18,99.38,100.97,0.46,2.41
2022,10,25,6,7.17,16.18,99.31,100.99,0.48,2.28
2022,10,25,7,45.7,17.02,98.5,101.03,0.05,2.55
2022,10,25,8,96.58,17.98,97.44,101.07,0.05,2.74
2022,10,25,9,154.2,19.19,95.31,101.07,0.05,2.81
2022,10,25,10,178.42,20.55,90.31,101.06,0.05,3.17
2022,10,25,11,207.7,21.65,84.88,101,0.06,3.53
2022,10,25,12,206.42,22.25,81.25,100.93,0.06,3.75
2022,10,25,13,165.73,22.19,79.56,100.87,0.05,3.66
2022,10,25,14,133.38,21.47,81.56,100.82,0.03,3.34
2022,10,25,15,76.7,20.39,86.12,100.79,0.04,2.9
2022,10,25,16,13.75,19.21,91.19,100.76,0.02,2.49
2022,10,25,17,0,17.72,97.25,100.76,0.02,2
2022,10,25,18,0,16.98,99,100.76,0.02,1.95
2022,10,25,19,0,16.34,100,100.74,0.02,1.83
2022,10,25,20,0,15.91,100,100.7,0.02,1.78
2022,10,25,21,0,15.48,100,100.67,0.02,1.73
2022,10,25,22,0,15.04,100,100.62,0.02,1.77
2022,10,25,23,0,14.54,100,100.56,0.02,1.77
2022,10,26,0,0,14.16,100,100.5,0.02,1.89
2022,10,26,1,0,14.21,100,100.47,0.02,1.88
2022,10,26,2,0,14.39,100,100.42,0.02,1.79
2022,10,26,3,0,14.42,100,100.37,0.02,1.77
2022,10,26,4,0,14.4,100,100.34,0.02,1.72
2022,10,26,5,0,14.37,100,100.29,0.02,1.71
2022,10,26,6,6.15,14.16,100,100.24,0.02,1.82
2022,10,26,7,39.9,15.77,97.25,100.21,0.02,1.77
2022,10,26,8,80.95,17.33,94,100.17,0.02,1.56
2022,10,26,9,124.55,19.53,87.5,100.1,0.01,1.4
2022,10,26,10,160.05,21.83,76.62,100.02,0.01,1.5
2022,10,26,11,155,22.79,71.12,99.95,0.01,1.79
2022,10,26,12,171.33,23.11,69.12,99.86,0.01,2.17
2022,10,26,13,154.08,22.96,69.19,99.78,0.01,2.62
2022,10,26,14,121.08,22.38,71.62,99.74,0.01,2.95
2022,10,26,15,65.7,21.58,75.81,99.73,0.01,3.04
2022,10,26,16,14.05,20.16,83.81,99.74,0.03,2.87
2022,10,26,17,0,18.65,91.62,99.78,0.03,3.07
2022,10,26,18,0,18.33,93.44,99.85,0.02,3.42
2022,10,26,19,0,18.01,94.25,99.89,0.01,3.32
2022,10,26,20,0,17.28,94,99.92,0,3.14
2022,10,26,21,0,16.28,94.38,99.97,0,3.09
2022,10,26,22,0,15.25,95.25,100.02,0,2.91
2022,10,26,23,0,14.23,98.44,100.06,0,2.61
2022,10,27,0,0,13.51,100,100.1,0,2.56
2022,10,27,1,0,13.06,100,100.17,0,2.64
2022,10,27,2,0,12.72,100,100.24,0,2.76
2022,10,27,3,0,12.37,99.38,100.34,0,2.82
2022,10,27,4,0,12.07,98.31,100.44,0,2.95
2022,10,27,5,0,11.69,97.25,100.56,0,3.06
2022,10,27,6,6.12,11.33,94.12,100.7,0,3.43
2022,10,27,7,65.12,12.03,85.75,100.84,0,3.93
2022,10,27,8,144.95,13.4,72.69,100.95,0,4.91
2022,10,27,9,210.77,14.65,61.62,101.02,0,5.46
2022,10,27,10,255.8,15.69,53.75,101.06,0,5.42
2022,10,27,11,276.4,16.45,47.69,101.1,0,5.29
2022,10,27,12,265.75,17.02,43.31,101.1,0,5.13
2022,10,27,13,228.73,17.26,40.88,101.12,0,5.04
2022,10,27,14,168.95,17.03,40.5,101.17,0,4.96
2022,10,27,15,91.88,16.23,42.38,101.26,0,4.77
2022,10,27,16,16.45,14.48,48.38,101.37,0,4.25
2022,10,27,17,0,12.18,55.88,101.49,0,4.01
2022,10,27,18,0,11.07,60.19,101.6,0,3.9
2022,10,27,19,0,10.23,64,101.7,0,3.68
2022,10,27,20,0,9.36,68.25,101.76,0,3.39
2022,10,27,21,0,8.53,72.12,101.82,0,3.26
2022,10,27,22,0,7.8,76.06,101.89,0,3.28
2022,10,27,23,0,7.14,79.19,101.95,0,3.33
2022,10,28,0,0,6.56,81.5,102.02,0,3.36
2022,10,28,1,0,6.03,83.38,102.08,0,3.38
2022,10,28,2,0,5.54,85.38,102.11,0,3.4
2022,10,28,3,0,5.1,87.12,102.16,0,3.44
2022,10,28,4,0,4.67,88.69,102.22,0,3.39
2022,10,28,5,0,4.36,89,102.29,0,3.38
2022,10,28,6,5.33,4.25,87.44,102.36,0,3.39
2022,10,28,7,54.62,5.17,80.75,102.44,0,3.79
2022,10,28,8,121.23,6.81,68.06,102.49,0,4.46
2022,10,28,9,170.02,8.48,57.81,102.51,0,4.39
2022,10,28,10,192.12,10.01,51,102.5,0,4.03
2022,10,28,11,186.55,11.3,46.5,102.47,0,3.66
2022,10,28,12,178.77,12.26,43.5,102.41,0,3.35
2022,10,28,13,140.73,12.81,42.44,102.35,0,3.03
2022,10,28,14,89.25,12.85,43.62,102.31,0,2.72
2022,10,28,15,50.88,12.37,50,102.31,0,2.19
2022,10,28,16,8.35,10.55,67.69,102.31,0,2.01
2022,10,28,17,0,8.94,70.81,102.32,0,2.55
2022,10,28,18,0,8.04,73.06,102.34,0,2.72
2022,10,28,19,0,7.23,76.44,102.34,0,2.85
2022,10,28,20,0,6.65,80.62,102.35,0,2.89
2022,10,28,21,0,6.43,85.12,102.35,0,2.79
2022,10,28,22,0,6.54,87.5,102.35,0,2.55
2022,10,28,23,0,6.26,90.56,102.35,0,2.53
2022,10,29,0,0,5.33,96.31,102.35,0,2.6
2022,10,29,1,0,4.52,100,102.34,0,2.69
2022,10,29,2,0,3.89,100,102.31,0,2.73
2022,10,29,3,0,3.4,100,102.29,0,2.71
2022,10,29,4,0,2.97,100,102.27,0,2.72
2022,10,29,5,0,2.75,100,102.27,0,2.68
2022,10,29,6,5.02,2.76,100,102.29,0,2.68
2022,10,29,7,45.92,4.65,94.69,102.33,0,2.75
2022,10,29,8,109.27,7.1,77.25,102.37,0,2.77
2022,10,29,9,162.95,9.71,61.5,102.35,0,2.85
2022,10,29,10,196.17,11.67,53.44,102.3,0,2.62
2022,10,29,11,251.5,13.27,47.75,102.23,0,2.46
2022,10,29,12,239.6,14.4,44.12,102.14,0,2.3
2022,10,29,13,185.88,15.06,42.12,102.06,0,2.08
2022,10,29,14,143.12,15.19,42.06,102.01,0,1.84
2022,10,29,15,82.58,14.83,46.38,101.98,0,1.58
2022,10,29,16,10.08,12.99,55.38,101.96,0,1.51
2022,10,29,17,0,11.3,51.62,101.95,0,1.69
2022,10,29,18,0,10.75,51.69,101.94,0,1.62
2022,10,29,19,0,10.38,51.94,101.93,0,1.48
2022,10,29,20,0,10.05,52.94,101.91,0,1.37
2022,10,29,21,0,9.61,54.69,101.88,0,1.3
2022,10,29,22,0,8.79,57.75,101.86,0,1.45
2022,10,29,23,0,7.4,62.81,101.83,0,1.91
2022,10,30,0,0,5.92,68.12,101.8,0,2.38
2022,10,30,1,0,4.75,72,101.77,0,2.68
2022,10,30,2,0,3.87,74.31,101.73,0,2.82
2022,10,30,3,0,3.15,75.88,101.7,0,2.8
2022,10,30,4,0,2.67,77.19,101.68,0,2.69
2022,10,30,5,0,2.31,79.31,101.68,0,2.66
2022,10,30,6,5.2,2.05,81.12,101.67,0,2.65
2022,10,30,7,53.12,4.19,76.06,101.67,0,2.28
2022,10,30,8,142.35,7.64,62.06,101.65,0,1.85
2022,10,30,9,207.08,10.68,51.38,101.61,0,0.97
2022,10,30,10,247.75,13.6,41.88,101.56,0,0.71
2022,10,30,11,257.92,15.49,38.25,101.5,0,0.7
2022,10,30,12,247.75,16.63,38.75,101.42,0,0.95
2022,10,30,13,217.12,17.05,42.5,101.35,0,1.25
2022,10,30,14,159.25,16.99,46.5,101.27,0,1.5
2022,10,30,15,83.48,16.09,55.44,101.22,0,1.55
2022,10,30,16,12.08,13.17,75.19,101.19,0,1.7
2022,10,30,17,0,10.33,82.94,101.19,0,2.4
2022,10,30,18,0,9.63,88.62,101.21,0,2.39
2022,10,30,19,0,9.16,94.31,101.19,0,2.37
2022,10,30,20,0,8.81,99.75,101.15,0,2.38
2022,10,30,21,0,8.89,100,101.13,0,2.23
2022,10,30,22,0,9.29,100,101.11,0,2.03
2022,10,30,23,0,9.63,100,101.08,0,1.84
2022,10,31,0,0,9.8,100,101.07,0,1.71
2022,10,31,1,0,9.88,100,101.06,0,1.69
2022,10,31,2,0,9.65,100,101.04,0,1.78
2022,10,31,3,0,9.44,100,101.02,0,1.78
2022,10,31,4,0,9.33,100,101,0,1.66
2022,10,31,5,0,9.05,100,100.98,0,1.65
2022,10,31,6,4.25,8.73,100,100.97,0,1.65
2022,10,31,7,37.02,9.7,97.38,100.98,0,1.34
2022,10,31,8,122.05,11.73,86.69,100.98,0,1.26
2022,10,31,9,159.05,14.34,75.38,100.94,0,1.93
2022,10,31,10,175.77,16.13,68.12,100.88,0,2.52
2022,10,31,11,200.27,17.08,64.62,100.83,0,2.83
2022,10,31,12,167.95,17.81,63,100.76,0,2.86
2022,10,31,13,143.25,18.19,63.31,100.69,0,2.62
2022,10,31,14,104.58,17.87,67.12,100.64,0,2.47
2022,10,31,15,47.9,16.82,76,100.62,0,2.1
2022,10,31,16,7.7,15.4,84.75,100.63,0,2.01
2022,10,31,17,0,14.01,90.88,100.66,0.01,2.36
